file_path,error,value,message
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\Operational_Performance_Review\wor02_03_graph_19_mis_cnx_stn.fex,HOLD_NAME_NOT_FOUND,wor02_03_graph_hold_01,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\Operational_Performance_Review\wor02_03_graph_19_mis_cnx_stn.fex,HOLD_NAME_NOT_FOUND,graph1,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\Operational_Performance_Review\wor02_03_graph_24_hub_cont_stn.fex,HOLD_NAME_NOT_FOUND,graph1,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\Operational_Performance_Review\wor02_03_graph_24_hub_cont_stn.fex,HOLD_NAME_NOT_FOUND,wor02_03_graph_hold_01,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\Operational_Performance_Review\wor02_03_graph_24_hub_cont_stn.fex,HOLD_NAME_NOT_FOUND,graph1,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\Operational_Performance_Review\wor02_03_graph_25_otp_focus_flights_stn.fex,HOLD_NAME_NOT_FOUND,wor02_03_graph_hold_01,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\Operational_Performance_Review\wor02_03_graph_25_otp_focus_flights_stn.fex,HOLD_NAME_NOT_FOUND,graph1,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\Operational_Performance_Review\wor02_03_graph_25_otp_focus_flights_stn.fex,HOLD_NAME_NOT_FOUND,graph1,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\Operational_Performance_Review\wor02_19_data_mis_cnx_stn.fex,HOLD_NAME_NOT_FOUND,wor02_missed_cnx_data_07_stn,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\Operational_Performance_Review\wor02_24_data_hub_cont_stn.fex,HOLD_NAME_NOT_FOUND,wor02_data_hub_cont_stn,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\77P_performance_tracking_00_data.fex,HOLD_NAME_NOT_FOUND,77p_track_hold,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_ASM_SC.fex,HOLD_NAME_NOT_FOUND,wor02_02_data_asm_hold,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_ASM_SC.fex,HOLD_NAME_NOT_FOUND,wor02_02_data_serv_comp_hold_01,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_ASM_SC.fex,HOLD_NAME_NOT_FOUND,wor02_02_data_serv_comp_hold_02,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_ASM_SC.fex,HOLD_NAME_NOT_FOUND,wor02_02_data_serv_comp_hold_03,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_ASM_SC.fex,HOLD_NAME_NOT_FOUND,wor02_02_data_serv_comp_hold_05,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_ASM_SC.fex,HOLD_NAME_NOT_FOUND,wor02_02_data_asm_sc_hold,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_boarding_perf.fex,HOLD_NAME_NOT_FOUND,wor02_boarding_data_hold_02,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_circuitous_routing.fex,HOLD_NAME_NOT_FOUND,wor02_02_data_dist_hold_02,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_delay_propagation.fex,HOLD_NAME_NOT_FOUND,wor02_dly_prop_hold_01,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_delay_propagation.fex,HOLD_NAME_NOT_FOUND,wor02_dly_prop_hold_stn_01,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_delay_propagation.fex,HOLD_NAME_NOT_FOUND,wor02_dly_prop_hold_stn_02,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_delay_propagation.fex,HOLD_NAME_NOT_FOUND,wor02_dly_prop_hold_stn_03,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_delay_propagation.fex,HOLD_NAME_NOT_FOUND,wor02_dly_prop_hold_flt_01,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_delay_propagation.fex,HOLD_NAME_NOT_FOUND,wor02_dly_prop_hold_flt_02,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_delay_propagation.fex,HOLD_NAME_NOT_FOUND,wor02_dly_prop_hold_flt_03,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_ezfw.fex,HOLD_NAME_NOT_FOUND,wor02_ezfw_data_hold_06,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_fin_changes.fex,HOLD_NAME_NOT_FOUND,wor02_02_data_fin_changes_hold_06,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_fuel.fex,HOLD_NAME_NOT_FOUND,wor02_fuel_hold_02,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_high_impact_delays.fex,HOLD_NAME_NOT_FOUND,wor02_02_data_high_impact_delays_hold_06,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_LDF.fex,HOLD_NAME_NOT_FOUND,wor02_02_data_ldf_hold_06,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_OTP.fex,HOLD_NAME_NOT_FOUND,wor02_02_data_otp_hold_08,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_overfuel.fex,HOLD_NAME_NOT_FOUND,wor02_02_data_overfuel_hold_06,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_overfuel.fex,HOLD_NAME_NOT_FOUND,wor02_02_data_overfuel_hold_07,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_pawob.fex,HOLD_NAME_NOT_FOUND,wor02_02_data_pawob_hold_07,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_pawob_stn.fex,HOLD_NAME_NOT_FOUND,wor02_02_data_pawob_hold_07_stn,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_targets.fex,HOLD_NAME_NOT_FOUND,wor02_02_data_targets_hold_08,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_targets.fex,HOLD_NAME_NOT_FOUND,wor02_02_data_targets_hold_09_1,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_targets.fex,HOLD_NAME_NOT_FOUND,wor02_sector_targets_hold_01,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_targets.fex,HOLD_NAME_NOT_FOUND,wor02_sector_targets_hold_02,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_targets.fex,HOLD_NAME_NOT_FOUND,wor02_sector_targets_hold_03,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_targets.fex,HOLD_NAME_NOT_FOUND,wor02_sector_targets_hold_04,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_targets.fex,HOLD_NAME_NOT_FOUND,wor02_02_data_targets_hold_09,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_targets.fex,HOLD_NAME_NOT_FOUND,wor02_02_data_targets_hold_10,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_targets.fex,HOLD_NAME_NOT_FOUND,wor02_02_data_targets_hold_11,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_targets.fex,HOLD_NAME_NOT_FOUND,wor02_02_data_targets_hold_12,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_targets.fex,HOLD_NAME_NOT_FOUND,wor02_02_data_targets_hold_13,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_targets.fex,HOLD_NAME_NOT_FOUND,wor02_02_data_targets_hold_14,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_targets.fex,HOLD_NAME_NOT_FOUND,wor02_02_data_targets_hold_15,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_targets.fex,HOLD_NAME_NOT_FOUND,wor02_02_data_targets_hold_16,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_targets.fex,HOLD_NAME_NOT_FOUND,wor02_02_data_targets_hold_16_01,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_targets.fex,HOLD_NAME_NOT_FOUND,wor02_02_data_goals_hold_01,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_targets.fex,HOLD_NAME_NOT_FOUND,wor02_02_data_goals_hold_02,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_targets.fex,HOLD_NAME_NOT_FOUND,wor02_02_data_goals_hold_03,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_targets.fex,HOLD_NAME_NOT_FOUND,wor02_02_data_targets_hold_17_1,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_targets.fex,HOLD_NAME_NOT_FOUND,wor02_02_data_targets_hold_17,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_targets_stn.fex,HOLD_NAME_NOT_FOUND,wor02_02_data_targets_hold_08,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_targets_stn.fex,HOLD_NAME_NOT_FOUND,wor02_02_data_targets_hold_09_1,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_targets_stn.fex,HOLD_NAME_NOT_FOUND,wor02_sector_targets_hold_01,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_targets_stn.fex,HOLD_NAME_NOT_FOUND,wor02_sector_targets_hold_02,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_targets_stn.fex,HOLD_NAME_NOT_FOUND,wor02_sector_targets_hold_03,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_targets_stn.fex,HOLD_NAME_NOT_FOUND,wor02_sector_targets_hold_04,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_targets_stn.fex,HOLD_NAME_NOT_FOUND,wor02_02_data_targets_hold_09,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_targets_stn.fex,HOLD_NAME_NOT_FOUND,wor02_02_data_targets_hold_10,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_targets_stn.fex,HOLD_NAME_NOT_FOUND,wor02_02_data_targets_hold_11,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_targets_stn.fex,HOLD_NAME_NOT_FOUND,wor02_02_data_targets_hold_12,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_targets_stn.fex,HOLD_NAME_NOT_FOUND,wor02_02_data_targets_hold_13,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_targets_stn.fex,HOLD_NAME_NOT_FOUND,wor02_02_data_targets_hold_14,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_targets_stn.fex,HOLD_NAME_NOT_FOUND,wor02_02_data_targets_hold_15,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_targets_stn.fex,HOLD_NAME_NOT_FOUND,wor02_02_data_targets_hold_16,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_targets_stn.fex,HOLD_NAME_NOT_FOUND,wor02_02_data_targets_hold_16_01,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_targets_stn.fex,HOLD_NAME_NOT_FOUND,wor02_02_data_goals_hold_01,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_targets_stn.fex,HOLD_NAME_NOT_FOUND,wor02_02_data_goals_hold_02,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_targets_stn.fex,HOLD_NAME_NOT_FOUND,wor02_02_data_goals_hold_03,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_targets_stn1.fex,HOLD_NAME_NOT_FOUND,wor02_02_data_targets_hold_08,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_targets_stn1.fex,HOLD_NAME_NOT_FOUND,wor02_02_data_targets_hold_09_1,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_targets_stn1.fex,HOLD_NAME_NOT_FOUND,wor02_sector_targets_hold_01,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_targets_stn1.fex,HOLD_NAME_NOT_FOUND,wor02_sector_targets_hold_02,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_targets_stn1.fex,HOLD_NAME_NOT_FOUND,wor02_sector_targets_hold_03,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_targets_stn1.fex,HOLD_NAME_NOT_FOUND,wor02_sector_targets_hold_04,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_targets_stn1.fex,HOLD_NAME_NOT_FOUND,wor02_02_data_targets_hold_09,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_targets_stn1.fex,HOLD_NAME_NOT_FOUND,wor02_02_data_targets_hold_10,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_targets_stn1.fex,HOLD_NAME_NOT_FOUND,wor02_02_data_targets_hold_11,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_targets_stn1.fex,HOLD_NAME_NOT_FOUND,wor02_02_data_targets_hold_12,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_targets_stn1.fex,HOLD_NAME_NOT_FOUND,wor02_02_data_targets_hold_13,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_targets_stn1.fex,HOLD_NAME_NOT_FOUND,wor02_02_data_targets_hold_14,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_targets_stn1.fex,HOLD_NAME_NOT_FOUND,wor02_02_data_targets_hold_15,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_targets_stn1.fex,HOLD_NAME_NOT_FOUND,wor02_02_data_targets_hold_16,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_targets_stn1.fex,HOLD_NAME_NOT_FOUND,wor02_02_data_targets_hold_16_01,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_targets_stn1.fex,HOLD_NAME_NOT_FOUND,wor02_02_data_goals_hold_01,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_targets_stn1.fex,HOLD_NAME_NOT_FOUND,wor02_02_data_goals_hold_02,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_02_data_targets_stn1.fex,HOLD_NAME_NOT_FOUND,wor02_02_data_goals_hold_03,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_17_data_non_rev.fex,HOLD_NAME_NOT_FOUND,wor02_non_rev_data_07,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_18_data_actl_asm.fex,HOLD_NAME_NOT_FOUND,wor02_actl_asm_data_07,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_18_data_schd_asm.fex,HOLD_NAME_NOT_FOUND,wor02_schd_asm_data_07,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_19_data_mis_cnx.fex,HOLD_NAME_NOT_FOUND,wor02_missed_cnx_data_07,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_19_data_mis_cnx_stn.fex,HOLD_NAME_NOT_FOUND,wor02_missed_cnx_data_07_stn,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_20_data_skd_cnx.fex,HOLD_NAME_NOT_FOUND,wor02_skd_cnx_data_07,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_24_data_hub_cont.fex,HOLD_NAME_NOT_FOUND,wor02_cp_cont_data_07,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_24_data_hub_cont_stn.fex,HOLD_NAME_NOT_FOUND,wor02_data_hub_cont_stn,Hold name not found
D:\Source\peacom\BuildScanDirectoryOG\OD\CM\Ops\WFC\Repository\Ops_Analytics\OPS\Reports\OTP_Reports\OPR_Report\Data_Extract\wor02_25_data_fcs_grnd.fex,HOLD_NAME_NOT_FOUND,wor02_fcs_grnd_data_07,Hold name not found
